"user_id","firstname","lastname","gender","iteminsession","session_id","length","level","location","artist","song"
"97","Kate","Harrell","F","35","633","234.16118","paid","Lansing-East Lansing, MI","The Perishers","Pills (Live)"
"24","Layla","Griffin","F","9","407","239.93424","paid","Lake Havasu City-Kingman, AZ","Train","Meet Virginia"
"36","Matthew","Jones","M","33","461","187.48036","paid","Janesville-Beloit, WI","Barry Manilow","Can't Smile Without You"
"36","Matthew","Jones","M","34","461","218.20036","paid","Janesville-Beloit, WI","Mary MacGregor","Torn Between Two Lovers"
"24","Layla","Griffin","F","15","407","174.70649","paid","Lake Havasu City-Kingman, AZ","Alex Gaudino Feat. Shena","Watch Out"
"24","Layla","Griffin","F","16","407","174.75873","paid","Lake Havasu City-Kingman, AZ","Passion Pit","Sleepyhead"
"36","Matthew","Jones","M","35","461","248.45016","paid","Janesville-Beloit, WI","The Academy Is...","Every Burden Has A Version (Bonus Track)"
"24","Layla","Griffin","F","17","407","263.36608","paid","Lake Havasu City-Kingman, AZ","No Te Va Gustar","Al VacÃÂ­o"
"36","Matthew","Jones","M","36","461","192.13016","paid","Janesville-Beloit, WI","Jadakiss","Kiss Of Death"
"24","Layla","Griffin","F","18","407","268.30322","paid","Lake Havasu City-Kingman, AZ","Coldplay","Yellow"
"36","Matthew","Jones","M","37","461","185.5473","paid","Janesville-Beloit, WI","Markus KrunegÃÂ¥rd","Genom tunna tyger"
"36","Matthew","Jones","M","38","461","242.78159","paid","Janesville-Beloit, WI","Expensive Soul","ÃÂ Aqui Que Se Passa Tudo"
"24","Layla","Griffin","F","19","407","282.04363","paid","Lake Havasu City-Kingman, AZ","Billy Squier","Lonely Is The Night"
"36","Matthew","Jones","M","39","461","268.5122","paid","Janesville-Beloit, WI","Eminem","My Name Is"
"24","Layla","Griffin","F","20","407","190.11873","paid","Lake Havasu City-Kingman, AZ","Bright Eyes","Drunk Kid Catholic"
"36","Matthew","Jones","M","40","461","272.71791","paid","Janesville-Beloit, WI","The New Pornographers","Go Places"
"24","Layla","Griffin","F","21","407","255.60771","paid","Lake Havasu City-Kingman, AZ","Craig David","Fast Cars"
"36","Matthew","Jones","M","41","461","278.64771","paid","Janesville-Beloit, WI","The Strokes","On The Other Side"
"24","Layla","Griffin","F","22","407","305.81506","paid","Lake Havasu City-Kingman, AZ","Andrew Bird","How You Gonna Keep 'Em Down On The Farm"
"49","Chloe","Cuevas","F","0","648","160.67873","paid","San Francisco-Oakland-Hayward, CA","Against Me!","Sink_ Florida_ Sink"
"36","Matthew","Jones","M","42","461","218.22649","paid","Janesville-Beloit, WI","Melendi","Quiero Ser Feliz"
"24","Layla","Griffin","F","23","407","205.50485","paid","Lake Havasu City-Kingman, AZ","Belanova","Escena Final"
"49","Chloe","Cuevas","F","1","648","252.00281","paid","San Francisco-Oakland-Hayward, CA","Xavier Rudd","Let Me Be"
"36","Matthew","Jones","M","43","461","190.64118","paid","Janesville-Beloit, WI","Eric Church","Guys Like Me"
"49","Chloe","Cuevas","F","2","648","233.69098","paid","San Francisco-Oakland-Hayward, CA","Tub Ring","Invalid"
"36","Matthew","Jones","M","44","461","416.02567","paid","Janesville-Beloit, WI","Alison Limerick","Where Love Lives (Come On In)"
"49","Chloe","Cuevas","F","3","648","543.52934","paid","San Francisco-Oakland-Hayward, CA","Godsmack","Voodoo"
"36","Matthew","Jones","M","45","461","180.1922","paid","Janesville-Beloit, WI","Erin McKeown","La Petite Mort"
"36","Matthew","Jones","M","46","461","289.33179","paid","Janesville-Beloit, WI","El-P","Poisenville Kids No Wins"
"49","Chloe","Cuevas","F","4","648","120.73751","paid","San Francisco-Oakland-Hayward, CA","Race Horses","No Man's Land"
"49","Chloe","Cuevas","F","5","648","207.20281","paid","San Francisco-Oakland-Hayward, CA","Juanes","Rosario Tijeras"
"36","Matthew","Jones","M","47","461","200.93342","paid","Janesville-Beloit, WI","Coldplay","Cemeteries Of London"
"49","Chloe","Cuevas","F","6","648","175.85587","paid","San Francisco-Oakland-Hayward, CA","Naast","Coeur De Glace"
"36","Matthew","Jones","M","48","461","238.18404","paid","Janesville-Beloit, WI","Nickelback","Far Away (Album Version)"
"36","Matthew","Jones","M","49","461","127.242","paid","Janesville-Beloit, WI","Cartola","Tive Sim"
"36","Matthew","Jones","M","50","461","302.91546","paid","Janesville-Beloit, WI","Cascada","Truly_ Madly_ Deeply"
"101","Jayden","Fox","M","0","665","208.40444","free","New Orleans-Metairie, LA","Rihanna","Te Amo"
"36","Matthew","Jones","M","51","461","185.80853","paid","Janesville-Beloit, WI","Martin O'Donnell And Michael Salvatori","Reclaimer"
"36","Matthew","Jones","M","52","461","131.60444","paid","Janesville-Beloit, WI","Lulu","Where Did You Come From (2002 Digital Remaster)"
"36","Matthew","Jones","M","53","461","191.05914","paid","Janesville-Beloit, WI","Shinedown","Cyanide Sweet Tooth Suicide (Album Version)"
"36","Matthew","Jones","M","54","461","147.59138","paid","Janesville-Beloit, WI","Cage The Elephant","Drones In The Valley"
"36","Matthew","Jones","M","55","461","299.72853","paid","Janesville-Beloit, WI","Interpol","Rest My Chemistry"
"49","Chloe","Cuevas","F","8","648","392.75057","paid","San Francisco-Oakland-Hayward, CA","Passenger 10","Passenger 10"
"49","Chloe","Cuevas","F","9","648","189.04771","paid","San Francisco-Oakland-Hayward, CA","Relient K","I Celebrate The Day (Digital Single)"
"49","Chloe","Cuevas","F","10","648","228.57098","paid","San Francisco-Oakland-Hayward, CA","Fonseca","Te Mando Flores"
"49","Chloe","Cuevas","F","11","648","262.05995","paid","San Francisco-Oakland-Hayward, CA","Hinder","Lips Of An Angel"
"8","Kaylee","Summers","F","0","661","288.96608","free","Phoenix-Mesa-Scottsdale, AZ","Radney Foster","Sweet And Wild"
"49","Chloe","Cuevas","F","12","648","37.0673","paid","San Francisco-Oakland-Hayward, CA","Tenacious D","Destiny"
"49","Chloe","Cuevas","F","13","648","258.06322","paid","San Francisco-Oakland-Hayward, CA","David Banner / Lil' Flip","Like A Pimp"
"8","Kaylee","Summers","F","1","661","118.85669","free","Phoenix-Mesa-Scottsdale, AZ","Battles","Snare Hangar"
"49","Chloe","Cuevas","F","14","648","163.02975","paid","San Francisco-Oakland-Hayward, CA","Carla Bruni","Quelqu'un M'a Dit (Album Version)"
"49","Chloe","Cuevas","F","15","648","194.58567","paid","San Francisco-Oakland-Hayward, CA","Hootie And The Blowfish","I Go Blind (LP Version)"
"49","Chloe","Cuevas","F","16","648","69.98159","paid","San Francisco-Oakland-Hayward, CA","La Polla Records","Lucky Man For You"
"49","Chloe","Cuevas","F","17","648","319.29424","paid","San Francisco-Oakland-Hayward, CA","Phish","Prince Caspian"
"49","Chloe","Cuevas","F","18","648","297.9522","paid","San Francisco-Oakland-Hayward, CA","Eminem / Nate Dogg","'Till I Collapse"
"49","Chloe","Cuevas","F","19","648","167.65342","paid","San Francisco-Oakland-Hayward, CA","Rise Against","But Tonight We Dance"
"49","Chloe","Cuevas","F","20","648","166.00771","paid","San Francisco-Oakland-Hayward, CA","Jimmy Eat World","The Middle"
"49","Chloe","Cuevas","F","21","648","264.25424","paid","San Francisco-Oakland-Hayward, CA","Josh Rouse","Street Lights"
"49","Chloe","Cuevas","F","22","648","308.4273","paid","San Francisco-Oakland-Hayward, CA","The Prodigy","Spitfire (Album Version)"
"49","Chloe","Cuevas","F","23","648","179.25179","paid","San Francisco-Oakland-Hayward, CA","Timbaland / Keri Hilson / D.O.E.","The Way I Are"
"49","Chloe","Cuevas","F","24","648","55.69261","paid","San Francisco-Oakland-Hayward, CA","Yann Tiersen","IV"
"49","Chloe","Cuevas","F","25","648","147.46077","paid","San Francisco-Oakland-Hayward, CA","Carolina Chocolate Drops","Cindy Gal (Album Version)"
"49","Chloe","Cuevas","F","26","648","269.92281","paid","San Francisco-Oakland-Hayward, CA","Mpiri","EG GLEÃÂIST SO HVÃÂRT JÃÂLAKVÃÂLD"
"49","Chloe","Cuevas","F","27","648","174.2624","paid","San Francisco-Oakland-Hayward, CA","Hollywood Undead","Dove And Grenade"
"49","Chloe","Cuevas","F","28","648","248.58077","paid","San Francisco-Oakland-Hayward, CA","Eminem","Just Lose It"
"49","Chloe","Cuevas","F","29","648","179.33016","paid","San Francisco-Oakland-Hayward, CA","Pearl Jam","Let Me Sleep (It's Christmas Time)"
"49","Chloe","Cuevas","F","34","648","214.5171","paid","San Francisco-Oakland-Hayward, CA","Limp Bizkit","Rollin' (Air Raid Vehicle)"
"49","Chloe","Cuevas","F","35","648","264.202","paid","San Francisco-Oakland-Hayward, CA","Calogero","Aussi Libre Que Moi"
"49","Chloe","Cuevas","F","36","648","58.95791","paid","San Francisco-Oakland-Hayward, CA","HELLYEAH","In the Mood"
"49","Chloe","Cuevas","F","37","648","220.49914","paid","San Francisco-Oakland-Hayward, CA","K'Naan","Wavin'  Flag"
"10","Sylvie","Cruz","F","0","577","211.98322","free","Washington-Arlington-Alexandria, DC-VA-MD-WV","Cameo","Word Up!"
"49","Chloe","Cuevas","F","38","648","172.22485","paid","San Francisco-Oakland-Hayward, CA","Beastie Boys","The Maestro"
"49","Chloe","Cuevas","F","39","648","247.562","paid","San Francisco-Oakland-Hayward, CA","TrentemÃÂ¸ller","Miss You"
"49","Chloe","Cuevas","F","40","648","242.6771","paid","San Francisco-Oakland-Hayward, CA","Eagle Seagull","You Can't Call Yourself A Secret"
"49","Chloe","Cuevas","F","41","648","175.17669","paid","San Francisco-Oakland-Hayward, CA","Luke Bryan","Rain Is A Good Thing"
"49","Chloe","Cuevas","F","42","648","375.06567","paid","San Francisco-Oakland-Hayward, CA","Steve Ouimette","The Devil Went Down To Georgia"
"49","Chloe","Cuevas","F","43","648","231.52281","paid","San Francisco-Oakland-Hayward, CA","Jill Scott","Golden"
"49","Chloe","Cuevas","F","44","648","306.31138","paid","San Francisco-Oakland-Hayward, CA","Edward Sharpe & The Magnetic Zeros","Home"
"49","Chloe","Cuevas","F","45","648","346.69669","paid","San Francisco-Oakland-Hayward, CA","Muse","Resistance"
"49","Chloe","Cuevas","F","46","648","395.72853","paid","San Francisco-Oakland-Hayward, CA","Usher featuring will.i.am","OMG"
"49","Chloe","Cuevas","F","47","648","254.71955","paid","San Francisco-Oakland-Hayward, CA","Nine Inch Nails","Gave Up"
"49","Chloe","Cuevas","F","48","648","254.79791","paid","San Francisco-Oakland-Hayward, CA","Franz Ferdinand","This Fire"
"49","Chloe","Cuevas","F","49","648","223.97342","paid","San Francisco-Oakland-Hayward, CA","America","Tin Man (Live)"
"49","Chloe","Cuevas","F","51","648","357.642","paid","San Francisco-Oakland-Hayward, CA","Built To Spill","Some (Album)"
"49","Chloe","Cuevas","F","52","648","196.91057","paid","San Francisco-Oakland-Hayward, CA","Gorillaz","Broken"
"15","Lily","Koch","F","38","818","318.64118","paid","Chicago-Naperville-Elgin, IL-IN-WI","Dee Dee Bridgewater","La Vie En Rose"
"15","Lily","Koch","F","39","818","176.14322","paid","Chicago-Naperville-Elgin, IL-IN-WI","Tim O'brien","Think About Last Night"
"15","Lily","Koch","F","40","818","215.11791","paid","Chicago-Naperville-Elgin, IL-IN-WI","Nirvana","Love Buzz"
"15","Lily","Koch","F","41","818","479.32036","paid","Chicago-Naperville-Elgin, IL-IN-WI","Weezer","Only In Dreams"
"15","Lily","Koch","F","42","818","286.1971","paid","Chicago-Naperville-Elgin, IL-IN-WI","Nightwish","She Is My Sin"
"15","Lily","Koch","F","43","818","239.17669","paid","Chicago-Naperville-Elgin, IL-IN-WI","California Swag District","Teach Me How To Dougie"
"15","Lily","Koch","F","44","818","385.35791","paid","Chicago-Naperville-Elgin, IL-IN-WI","Miike Snow","Silvia"
"15","Lily","Koch","F","45","818","179.40853","paid","Chicago-Naperville-Elgin, IL-IN-WI","Katy Perry","I Kissed A Girl"
"15","Lily","Koch","F","46","818","250.53995","paid","Chicago-Naperville-Elgin, IL-IN-WI","Sikth","Peep Show"
"15","Lily","Koch","F","47","818","199.88853","paid","Chicago-Naperville-Elgin, IL-IN-WI","Lily Allen","Not Fair"
"15","Lily","Koch","F","48","818","495.77751","paid","Chicago-Naperville-Elgin, IL-IN-WI","The Presidents of the United States of America","Lump"
"15","Lily","Koch","F","49","818","253.1522","paid","Chicago-Naperville-Elgin, IL-IN-WI","Wordsworth","Right Now (Produced by Ayatollah)"
"15","Lily","Koch","F","50","818","229.04118","paid","Chicago-Naperville-Elgin, IL-IN-WI","Rihanna","Take A Bow"
"15","Lily","Koch","F","51","818","396.53832","paid","Chicago-Naperville-Elgin, IL-IN-WI","Tomas Bodin","Back To The African Garden"
"15","Lily","Koch","F","52","818","326.86975","paid","Chicago-Naperville-Elgin, IL-IN-WI","Black Eyed Peas","My Humps"
"15","Lily","Koch","F","53","818","240.45669","paid","Chicago-Naperville-Elgin, IL-IN-WI","Carolina Liar","Show Me What I'm Looking For (Album Version)"
"15","Lily","Koch","F","54","818","202.29179","paid","Chicago-Naperville-Elgin, IL-IN-WI","Kansas","Dust in The Wind"
"15","Lily","Koch","F","55","818","306.6771","paid","Chicago-Naperville-Elgin, IL-IN-WI","Onar","Xehasmeni Melodia"
"15","Lily","Koch","F","56","818","286.98077","paid","Chicago-Naperville-Elgin, IL-IN-WI","Live","Lakini's Juice"
"15","Lily","Koch","F","57","818","196.85832","paid","Chicago-Naperville-Elgin, IL-IN-WI","Abstract Rude","Nuff Fire"
"15","Lily","Koch","F","58","818","131.81342","paid","Chicago-Naperville-Elgin, IL-IN-WI","Johnny Horton","Mean Mean Son Of A Gun"
"15","Lily","Koch","F","59","818","251.14077","paid","Chicago-Naperville-Elgin, IL-IN-WI","The Men They Couldn't Hang","Ironmasters"
"15","Lily","Koch","F","60","818","234.03057","paid","Chicago-Naperville-Elgin, IL-IN-WI","Rilo Kiley","The Absence Of God (Album Version)"
"15","Lily","Koch","F","61","818","201.63873","paid","Chicago-Naperville-Elgin, IL-IN-WI","Shwayze","Lost My Mind"
"15","Lily","Koch","F","62","818","251.42812","paid","Chicago-Naperville-Elgin, IL-IN-WI","Bram Vermeulen","Mamma"
"15","Lily","Koch","F","63","818","189.3873","paid","Chicago-Naperville-Elgin, IL-IN-WI","Death Cab for Cutie","I Will Follow You into the Dark (Album Version)"
"15","Lily","Koch","F","64","818","239.3073","paid","Chicago-Naperville-Elgin, IL-IN-WI","Dwight Yoakam","You're The One"
"15","Lily","Koch","F","65","818","173.76608","paid","Chicago-Naperville-Elgin, IL-IN-WI","Jadakiss / Ghostface Killah / Raekwon","Cartel Gathering"
"15","Lily","Koch","F","66","818","256.31302","paid","Chicago-Naperville-Elgin, IL-IN-WI","Rosana","Si tu no estas"
"15","Lily","Koch","F","67","818","230.39955","paid","Chicago-Naperville-Elgin, IL-IN-WI","The Killers","The Ballad of Michael Valentine"
"15","Lily","Koch","F","68","818","195.94404","paid","Chicago-Naperville-Elgin, IL-IN-WI","Alliance Ethnik","SinceritÃÂ© Et Jalousie"
"15","Lily","Koch","F","69","818","289.802","paid","Chicago-Naperville-Elgin, IL-IN-WI","Enya","China Roses"
"15","Lily","Koch","F","70","818","225.43628","paid","Chicago-Naperville-Elgin, IL-IN-WI","Aya RL","Jazz"
"26","Ryan","Smith","M","0","820","227.68281","free","San Jose-Sunnyvale-Santa Clara, CA","Clor","Love + Pain"
"26","Ryan","Smith","M","1","820","262.84363","free","San Jose-Sunnyvale-Santa Clara, CA","Alejandro Fernandez","Solitario Y Solo"
"26","Ryan","Smith","M","2","820","152.18893","free","San Jose-Sunnyvale-Santa Clara, CA","Yonder Mountain String Band","Midwest Gospel Radio"
"50","Ava","Robinson","F","0","824","220.49914","free","New Haven-Milford, CT","K'Naan","Wavin'  Flag"
"97","Kate","Harrell","F","0","828","453.09342","paid","Lansing-East Lansing, MI","Cradle Of Filth","Her Ghost In The Fog"
"97","Kate","Harrell","F","1","828","274.28526","paid","Lansing-East Lansing, MI","Amanda Marshall","Let It Rain"
"97","Kate","Harrell","F","2","828","272.40444","paid","Lansing-East Lansing, MI","Rammstein","Sonne"
"97","Kate","Harrell","F","3","828","167.6273","paid","Lansing-East Lansing, MI","Cat Stevens","If You Want To Sing Out_ Sing Out"
"97","Kate","Harrell","F","4","828","267.62404","paid","Lansing-East Lansing, MI","Emma Shapplin","Spente Le Stelle"
"97","Kate","Harrell","F","5","828","209.52771","paid","Lansing-East Lansing, MI","Modest Mouse","Float On"
"97","Kate","Harrell","F","6","828","155.81995","paid","Lansing-East Lansing, MI","Flaco Jimenez","En El Cielo No Hay Cerveza (In Heaven There Is No Beer)"
"97","Kate","Harrell","F","7","828","209.52771","paid","Lansing-East Lansing, MI","Modest Mouse","Float On"
"97","Kate","Harrell","F","8","828","230.32118","paid","Lansing-East Lansing, MI","Cedric Gervais feat. Second Sun","Pills (Radio Edit) (Radio Edit)"
"97","Kate","Harrell","F","9","828","239.62077","paid","Lansing-East Lansing, MI","Sheena Easton","Strut (1993 Digital Remaster)"
"97","Kate","Harrell","F","10","828","218.74893","paid","Lansing-East Lansing, MI","Everything But The Girl","My Baby Don't Love Me"
"97","Kate","Harrell","F","11","828","219.66322","paid","Lansing-East Lansing, MI","Florence + The Machine","Dog Days Are Over (Radio Edit)"
